OTU	Jan_B08_0001	Jan_B08_0020	Jan_B08_0500	Jan_B08_1000	Jan_B16_0001	Jan_B16_0020	Jan_B16_0500	Jan_B16_1000	Mar_M02_0001	Mar_M02_0320	Mar_M02_1000	Mar_M03_0001	Mar_M03_0020	Mar_M04_0001	Mar_M04_0020	Mar_M05_0020	Mar_M05_0120	Mar_M06_0020	Aug_P05_0001	Aug_P05_0020	Aug_P05_0213	Aug_P06_0001	Aug_P06_0024	Aug_P06_0500	Aug_P06_1000	Aug_P07_0001	Aug_P07_0025	Aug_P07_0500	Aug_P07_1000	May_P01_0001	May_P01_0020	May_P01_0417	May_P03_0001	May_P03_0015	May_P03_0447	May_P04_0001	May_P04_0015	May_P04_0500	May_P04_1000	Nov_N02_0020	Nov_N03_0020	Nov_N03_0300	Nov_N04_0020	Nov_N04_1000
ASV_1915_DG-II_X	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	-0.9904658835848537	-0.6893247144837726	-0.6172653014098604	-0.7022259073929646	-0.48029100110001544	-0.7530699229463753	1.93282564141664	-0.7421674201618522	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	-0.6447972929751646	-0.5231389253115939
ASV_1592_DG-II-Clade-9	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	-0.9904658835848537	-0.6893247144837726	-0.6172653014098604	-0.7022259073929646	-0.48029100110001544	-0.7530699229463753	-0.7715634475565398	-0.7421674201618522	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	2.0405581883923922	-0.5231389253115939
ASV_1477_DG-II-Clade-9	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	-0.9904658835848537	-0.6893247144837726	-0.6172653014098604	-0.7022259073929646	-0.48029100110001544	-0.7530699229463753	-0.7715634475565398	-0.7421674201618522	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	2.0405581883923922	-0.5231389253115939
ASV_1366_DG-II-Clade-1	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	-0.9904658835848537	-0.6893247144837726	-0.6172653014098604	-0.7022259073929646	-0.48029100110001544	-0.7530699229463753	-0.7715634475565398	-0.7421674201618522	-0.6613683359999492	-0.746523490138113	2.048489487993576	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	-0.6447972929751646	-0.5231389253115939
ASV_2054_DG-II-Clade-1	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	1.687364742263414	-0.6893247144837726	-0.6172653014098604	-0.7022259073929646	-0.48029100110001544	-0.7530699229463753	-0.7715634475565398	-0.7421674201618522	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	-0.6447972929751646	-0.5231389253115939
ASV_2055_DG-I_X	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	1.687364742263414	-0.6893247144837726	-0.6172653014098604	-0.7022259073929646	-0.48029100110001544	-0.7530699229463753	-0.7715634475565398	-0.7421674201618522	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	-0.6447972929751646	-0.5231389253115939
ASV_2056_DG-II-Clade-7	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	1.687364742263414	-0.6893247144837726	-0.6172653014098604	-0.7022259073929646	-0.48029100110001544	-0.7530699229463753	-0.7715634475565398	-0.7421674201618522	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	-0.6447972929751646	-0.5231389253115939
ASV_2057_DG-II-Clade-7	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	1.687364742263414	-0.6893247144837726	-0.6172653014098604	-0.7022259073929646	-0.48029100110001544	-0.7530699229463753	-0.7715634475565398	-0.7421674201618522	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	-0.6447972929751646	-0.5231389253115939
ASV_1904_DG-II-Clade-7	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	1.687364742263414	-0.6893247144837726	-0.6172653014098604	-0.7022259073929646	-0.48029100110001544	-0.7530699229463753	-0.7715634475565398	-0.7421674201618522	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	-0.6447972929751646	-0.5231389253115939
ASV_2058_DG-I-Clade-3	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	1.687364742263414	-0.6893247144837726	-0.6172653014098604	-0.7022259073929646	-0.48029100110001544	-0.7530699229463753	-0.7715634475565398	-0.7421674201618522	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	-0.6447972929751646	-0.5231389253115939
ASV_1327_DG-II-Clade-9	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	-0.9904658835848537	-0.6893247144837726	-0.6172653014098604	-0.7022259073929646	-0.48029100110001544	-0.7530699229463753	-0.7715634475565398	-0.7421674201618522	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	1.9262450913176004	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	-0.6447972929751646	-0.5231389253115939
ASV_1364_DG-II-Clade-9	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	-0.9904658835848537	-0.6893247144837726	-0.6172653014098604	-0.7022259073929646	-0.48029100110001544	-0.7530699229463753	-0.7715634475565398	-0.7421674201618522	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	1.9262450913176004	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	-0.6447972929751646	-0.5231389253115939
ASV_1344_DG-II-Clade-9	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	-0.9904658835848537	-0.6893247144837726	-0.6172653014098604	-0.7022259073929646	-0.48029100110001544	-0.7530699229463753	-0.7715634475565398	-0.7421674201618522	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	1.9262450913176004	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	-0.6447972929751646	-0.5231389253115939
ASV_1810_DG-II-Clade-1	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	-0.9904658835848537	-0.6893247144837726	-0.6172653014098604	1.9215485603787137	-0.48029100110001544	-0.7530699229463753	-0.7715634475565398	-0.7421674201618522	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	-0.6447972929751646	-0.5231389253115939
ASV_1545_DG-II_X	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	-0.9904658835848537	-0.6893247144837726	-0.6172653014098604	1.9215485603787137	-0.48029100110001544	-0.7530699229463753	-0.7715634475565398	-0.7421674201618522	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	-0.6447972929751646	-0.5231389253115939
ASV_2065_DG-I-Clade-5	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	-0.9904658835848537	-0.6893247144837726	-0.6172653014098604	1.9215485603787137	-0.48029100110001544	-0.7530699229463753	-0.7715634475565398	-0.7421674201618522	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	-0.6447972929751646	-0.5231389253115939
ASV_2066_DG-II-Clade-9	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	-0.9904658835848537	-0.6893247144837726	-0.6172653014098604	1.9215485603787137	-0.48029100110001544	-0.7530699229463753	-0.7715634475565398	-0.7421674201618522	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	-0.6447972929751646	-0.5231389253115939
ASV_2067_DG-II-Clade-7	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	-0.9904658835848537	-0.6893247144837726	-0.6172653014098604	1.9215485603787137	-0.48029100110001544	-0.7530699229463753	-0.7715634475565398	-0.7421674201618522	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	-0.6447972929751646	-0.5231389253115939
ASV_1568_DG-II-Clade-10-and-11	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	-0.9904658835848537	-0.6893247144837726	-0.6172653014098604	1.9215485603787137	-0.48029100110001544	-0.7530699229463753	-0.7715634475565398	-0.7421674201618522	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	-0.6447972929751646	-0.5231389253115939
ASV_2159_DG-II-Clade-9	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	0.48849237873221796	-0.6893247144837726	-0.6172653014098604	0.4392152459113454	-0.48029100110001544	-0.7530699229463753	-0.7715634475565398	-0.7421674201618522	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	-0.6447972929751646	-0.5231389253115939
ASV_1985_DG-II-Clade-3	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	-0.9904658835848537	-0.6893247144837726	1.9703308694952284	-0.7022259073929646	-0.48029100110001544	-0.7530699229463753	-0.7715634475565398	-0.7421674201618522	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	-0.6447972929751646	-0.5231389253115939
ASV_2071_DG-III_X	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	-0.9904658835848537	-0.6893247144837726	1.9703308694952284	-0.7022259073929646	-0.48029100110001544	-0.7530699229463753	-0.7715634475565398	-0.7421674201618522	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	-0.6447972929751646	-0.5231389253115939
ASV_1542_DG-I-Clade-2	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	-0.9904658835848537	-0.6893247144837726	-0.6172653014098604	-0.7022259073929646	-0.48029100110001544	-0.7530699229463753	-0.7715634475565398	-0.7421674201618522	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	2.046237811825627	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	-0.6447972929751646	-0.5231389253115939
ASV_1927_DG-II_X	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	-0.9904658835848537	-0.6893247144837726	-0.6172653014098604	-0.7022259073929646	-0.48029100110001544	-0.7530699229463753	-0.7715634475565398	-0.7421674201618522	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	1.734094682555634	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	-0.6447972929751646	-0.5231389253115939
ASV_2073_DG-I-Clade-2	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	-0.9904658835848537	-0.6893247144837726	-0.6172653014098604	-0.7022259073929646	-0.48029100110001544	-0.7530699229463753	-0.7715634475565398	1.822781937299684	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	-0.6447972929751646	-0.5231389253115939
ASV_1851_DG-II-Clade-1	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	-0.9904658835848537	-0.6893247144837726	-0.6172653014098604	-0.7022259073929646	-0.48029100110001544	-0.7530699229463753	-0.7715634475565398	1.822781937299684	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	-0.6447972929751646	-0.5231389253115939
ASV_2074_DG-II-Clade-1	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	-0.9904658835848537	-0.6893247144837726	-0.6172653014098604	-0.7022259073929646	-0.48029100110001544	-0.7530699229463753	-0.7715634475565398	1.822781937299684	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	-0.6447972929751646	-0.5231389253115939
ASV_2075_DG-II-Clade-7	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	-0.9904658835848537	-0.6893247144837726	-0.6172653014098604	-0.7022259073929646	-0.48029100110001544	-0.7530699229463753	-0.7715634475565398	1.822781937299684	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	-0.6447972929751646	-0.5231389253115939
ASV_1601_DG-II-Clade-5	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	-0.9904658835848537	-0.6893247144837726	-0.6172653014098604	-0.7022259073929646	-0.48029100110001544	-0.7530699229463753	-0.7715634475565398	1.822781937299684	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	-0.6447972929751646	-0.5231389253115939
ASV_1748_DG-II-Clade-15	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	-0.9904658835848537	-0.6893247144837726	-0.6172653014098604	-0.7022259073929646	-0.48029100110001544	-0.7530699229463753	-0.7715634475565398	1.822781937299684	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	-0.6447972929751646	-0.5231389253115939
